codi_client,nom,marca,temporada,colleccio_client,seccio_client,familia_client,tipologia,target,construccio,garment_group,garment_type,garment_type_item,size_system,talles_model,talles_flag,talla_base,grading_rule_set,num_talles,num_colors,colors,segons_colors,num_packs,packs,variants,comprador,dissenyador,proveidor_id,proveidor,referencia_proveidor,teixit,composicio,fob_usd,cif,marge,tarifa,srp,mark_up,cost_sms,estat_proto,data_proto,estat_sms,produccio_aprovada,fitxa_mail,design_ready,patronatge_ready,sourcing_ready,enviament_amb_mostra,estat_erp,actiu,watchpoints
L27SKG0731,COLORES,LOSAN,SS27,KIDS GIRL,DRESS & OVERALL,SWEET,Refresh,KID_GIRL,KNIT,DRESSES,DRESSES,dress_simple,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Girl — Dresses,9,,CEREZA,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,01SJ028 S.JERSEY SLUB.,100%COTTON 160GR.,3.6,,,7.18,17.95,2.5,5.4,,,,,false,true,true,false,false,Borrador,true,DRESS_VARIANT_PER_CLASSIFICAR · MARCADORS_ERP_FILTRATS:10|12
L27SKG0732,FRAGARIA,LOSAN,SS27,KIDS GIRL,DRESS & OVERALL,SWEET,Refresh,KID_GIRL,KNIT,DRESSES,DRESSES,dress_simple,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,LOS Kids Girl — Dresses,9,,WHITE,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,01SJ007 SINGLE JERSEY,100% COTTON 160 GR,3.4,,,4.78,11.95,2.5,5.1,,,,,false,true,true,false,false,Borrador,true,DRESS_VARIANT_PER_CLASSIFICAR · MARCADORS_ERP_FILTRATS:10|12
L27SKG0801,GARDENIA,LOSAN,SS27,KIDS GIRL,DENIM,SUNSHINE,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,MEDIUM DENIM,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000006,GLAMOUR GARMENTS,,02DE1155 DENIM (SAME FABRIC AS L26WB0929 MARC) GLAMOUR,100% COTTON,,,,10.38,25.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG0802,PITANGA,LOSAN,SS27,KIDS GIRL,SKIRT,CHERRIES,Refresh,KID_GIRL,WOVEN,BOTTOMS,SKIRTS,skirt_straight,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,LIGHT SAND,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000030,STYLERS PLUS (PVT) LIMITED,400000030,02TW1021 TWILL,100% COTTON,,,,9.98,24.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · MARCADORS_ERP_FILTRATS:10|12
L27SKG0901,CORDOBA,LOSAN,SS27,KIDS GIRL,PANT,NEW CONCEPT,Carry Over,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,1,SALMON,NAVY,1,PACK 6 (02-07),10,ALBERT PARREÑO,,400000003,EUROTEX FASHION LIMITED,,01FL759 NO BRUSHED FLEECE,70% COTTON 30% POLYESTER 260 GR.,2.73,,,5.18,12.95,2.5,4.1,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG0902,AURA,LOSAN,SS27,KIDS GIRL,PANT,NEW CONCEPT,Newness,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,1,TERRACOTTA,,1,PACK 6 (02-07),10,ALBERT PARREÑO,,400000003,EUROTEX FASHION LIMITED,,RIB (SAME QUALITY AS ORIGINAL SWATCH),94% COTTON 6% ELASTANE 235 GR.,2.62,,,5.18,12.95,2.5,3.93,,,,,false,true,true,false,true,Borrador,true,PENDING_GRADING
L27SKG0903,CIELO,LOSAN,SS27,KIDS GIRL,DENIM,SUNSHINE,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,MEDIUM DENIM,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000006,GLAMOUR GARMENTS,,02DE1155 DENIM (SAME FABRIC AS L26WB0929 MARC) GLAMOUR,100% COTTON,5,,,11.98,29.95,2.5,7.5,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG0904,MARGARITA,LOSAN,SS27,KIDS GIRL,DENIM,SUNSHINE,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,OFF WHITE,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000030,STYLERS PLUS (PVT) LIMITED,,02TW1002 TWILL STYLERS,100% COTTON,,,,11.18,27.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG0905,LUZ,LOSAN,SS27,KIDS GIRL,DENIM,MEDITERRANEAN,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,MEDIUM DENIM,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000014,MMM APPARELS LTD,400000014,02DE1077 DENIM CHAMBRAY,100% COTTON 145 GR.,4.5,,,11.18,27.95,2.5,6.75,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG0906,NACAR,LOSAN,SS27,KIDS GIRL,PANT,MEDITERRANEAN,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,SKY BLUE,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000014,MMM APPARELS LTD,400000014,02LN1015 LINEN VISCOSE,55% LINEN 45% VISCOSE,6.95,,,11.98,29.95,2.5,10.43,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG0907,ESTELA,LOSAN,SS27,KIDS GIRL,PANT,SPRING CHIC,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,LIGHT MAUVE,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000001,ASPIRATIONS INTERNATIONAL,,02VO1068 VOILE WITH LUREX,99% VISCOSE 1% PEM 79 GR.,5.4,,,11.18,27.95,2.5,8.1,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG0908,ACUARIO,LOSAN,SS27,KIDS GIRL,PANT,STAR GIRL,Newness,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,BLEACHED PINK,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000065,"KAIERHAI TEXTILE GARMENTS CO.,LTD",,SPECIAL COTTON (FROM KAIERHAI),100% COTTON 24X24 / 60X50,4.4,4.67,53.21,9.98,24.95,2.5,6.6,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG0909,MARIANA,LOSAN,SS27,KIDS GIRL,PANT,WILD,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,WHITE,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000021,"QINGDAO BOFAN FASHION CO., LTD",,SPECIAL FABRIC FROM BOFAN'S CHART (SEE PHOTO),99% POLYESTER 1% ELASTANE 210 GR.,3.3,,,8.78,21.95,2.5,4.95,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG0910,BURLAT,LOSAN,SS27,KIDS GIRL,PANT,CHERRIES,Newness,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,LIGHT DENIM,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000038,"WEIFANG XINHUALI CLOTHING CO .,LTD",,02DE1077 CHAMBRAY,100% COTTON 145 GR.,4.6,,,11.18,27.95,2.5,6.9,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · MARCADORS_ERP_FILTRATS:10|12
L27SKG0911,FRESITA,LOSAN,SS27,KIDS GIRL,PANT,FEEL,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,CORAL PINK,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000005,FLORESCENT APPARELS LTD.,,01SJ103 SINGLE JERSEY ELAS.,95% COTTON 5%ELAST. 200 GR,1.7,,,3.98,9.95,2.5,2.55,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · MARCADORS_ERP_FILTRATS:10|12
L27SKG0912,AZULITO,LOSAN,SS27,KIDS GIRL,PANT,MEDITERRANEAN,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,SKY BLUE,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000014,MMM APPARELS LTD,,Y2LN1015- LINEN VISCOSE,55%LINEN 45%VISCOSE 200GR,6.3,,,11.18,27.95,2.5,9.45,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · MARCADORS_ERP_FILTRATS:10|12
L27SKG1001,VUELO,LOSAN,SS27,KIDS GIRL,SHORT,NEW CONCEPT,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,ECRU,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000003,EUROTEX FASHION LIMITED,,01SJ016 SLUB SINGLE JERSEY,100% COTTON 180 GR.,1.56,,,5.18,12.95,2.5,2.34,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG1002,MONARCA,LOSAN,SS27,KIDS GIRL,DENIM,NEW CONCEPT,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,GREY DENIM,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000030,STYLERS PLUS (PVT) LIMITED,,02DE190 DENIM,100% COTTON,,,,9.98,24.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG1003,CAMPO,LOSAN,SS27,KIDS GIRL,SHORT,SUNSHINE,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,OFF WHITE,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000003,EUROTEX FASHION LIMITED,,01SJ016 SLUB SINGLE JERSEY,100% COTTON 180 GR.,1.59,,,5.18,12.95,2.5,2.39,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG1004,CORAL,LOSAN,SS27,KIDS GIRL,DENIM,MEDITERRANEAN,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,MEDIUM DENIM,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000014,MMM APPARELS LTD,400000014,02DE1077 DENIM CHAMBRAY,100% COTTON 145 GR.,3.95,,,8.78,21.95,2.5,5.93,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG1005,AURORA,LOSAN,SS27,KIDS GIRL,SHORT,SPRING CHIC,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,LIGHT MAUVE,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000023,RAKHEJA ENTERPRISES LLP,400000023,02BM003 POLYCHIFON BAMBULA // 02VO004 VOILE (LINING),100% POLYESTER // 100% COTTON,3.9,4,56.43,9.18,22.95,2.5,7.8,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG1006,LILIANA,LOSAN,SS27,KIDS GIRL,SHORT,FEEL,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,CORAL PINK,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000050,"WEIFANG QILI TRADING, CO., LTD",,WHASED POPLIN (LINING IN VOILE 02VO004),100% COTTON,4.65,,,9.18,22.95,2.5,9.3,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG1007,NOELIA,LOSAN,SS27,KIDS GIRL,SHORT,FEEL,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,LIGHT DENIM,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000038,"WEIFANG XINHUALI CLOTHING CO .,LTD",,02DE1077 CHAMBRAY,100% COTTON 145 GR.,4.2,,,9.18,22.95,2.5,6.3,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG1008,LIRA,LOSAN,SS27,KIDS GIRL,SHORT,STAR GIRL,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,BLEACHED PINK,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000009,KAPPA FASHION WEAR LTD.,,01SJ007 SINGLE JERSEY,100% COTTON 160 GR.,,,,5.18,12.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG1009,VIRGO,LOSAN,SS27,KIDS GIRL,SHORT,STAR GIRL,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,PASTEL PINK,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000031,SUMAN OVERSEAS,400000031,02VO010 VOILE VISCOSE,100% VISCOSE 110 GR.,3.24,,,7.18,17.95,2.5,6.48,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG1010,SAMIRA,LOSAN,SS27,KIDS GIRL,SHORT,WILD,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,1,OASIS LIGHT BLUE,WHITE,1,PACK 6 (02-07),10,SYLVIE MARQUES,,400000020,PERMESHWAR FASHION IMPEX PVT LTD,400000002,02VO004 VOILE,100% COTTON 65 GR.,5.5,5.64,43.49,9.98,24.95,2.5,8.25,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG1011,AINARA,LOSAN,SS27,KIDS GIRL,SHORT,WILD,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,OASIS LIGHT BLUE,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000031,SUMAN OVERSEAS,400000031,02VO010 VOILE VISCOSE,100% VISCOSE 110 GR.,4.05,,,7.18,17.95,2.5,8.1,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG1012,FELINA,LOSAN,SS27,KIDS GIRL,SHORT,WILD,Newness,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,OASIS LIGHT BLUE,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000005,FLORESCENT APPARELS LTD.,,01SJ103 SINGLE JERSEY,95% COTTON 5% ELASTANE 200 GR.,1.5,,,3.18,7.95,2.5,2.25,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SKG1013,BERRY,LOSAN,SS27,KIDS GIRL,SHORT,CHERRIES,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,1,AMBER,HIBISCUS,1,PACK 6 (02-07),12,ALBERT PARREÑO,,400000005,FLORESCENT APPARELS LTD.,,01SJ016 SINGLE JERSEY SLUB,100% COTTON 180 GR,1.45,,,3.98,9.95,2.5,2.18,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · MARCADORS_ERP_FILTRATS:10|12
L27SKG1014,PICOTINA,LOSAN,SS27,KIDS GIRL,SHORT,CHERRIES,Newness,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,OFF WHITE,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000005,FLORESCENT APPARELS LTD.,,RIB RIB 4X2,95% COTTON 5% ELASTHANNE 230 GR,1.8,,,5.18,12.95,2.5,2.7,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · MARCADORS_ERP_FILTRATS:10|12
L27SKG1015,BAHIA,LOSAN,SS27,KIDS GIRL,SHORT,SURF CLUB,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,OFF WHITE,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,,01SJ016 S.JERSEY SLUB.,100%COTTON 180GR.,,,,5.18,12.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · MARCADORS_ERP_FILTRATS:10|12
L27SKG1016,CARACOLA,LOSAN,SS27,KIDS GIRL,SHORT,SURF CLUB,Newness,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,BUBBLEGUM,,1,PACK 6 (02-07),,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,,01SJ103 SINGLE JERSEY ELAS.,95% COTTON 5%ELAST. 200 GR,,,,2.78,6.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · MARCADORS_ERP_FILTRATS:10|12
L27SKG1017,SIRENA,LOSAN,SS27,KIDS GIRL,SHORT,SURF CLUB,Refresh,KID_GIRL,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,2,PEONY,HIBISCUS || NAVY,1,PACK 6 (02-07),24,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,,01FL759 NO BRUSHED FLEECE,70%COTTON 30%POLYESTER 260GR.,,,,4.38,10.95,2.5,,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · MARCADORS_ERP_FILTRATS:10|12
L27SKG1701,CORALINA,LOSAN,SS27,KIDS GIRL,SWIMWEAR,SURF CLUB,Refresh,KID_GIRL,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swimsuit,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,PEONY,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000039,"XIAMEN UNIBEST IMP.& EXP CO.,LTD",,01LY1004 UV PROTECTION NYLON (UV 35 40+),85%POLYESTER 15%ELAST. 200GR.,3.25,,,4.98,12.95,2.6,4.88,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · SWIM_BIKINI_O_BANYADOR_PER_CONFIRMAR · MARCADORS_ERP_FILTRATS:10|12
L27SKG1702,FLORAL,LOSAN,SS27,KIDS GIRL,SWIMWEAR,SUNSHINE,Refresh,KID_GIRL,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swimsuit,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,SOFT AMETHYST,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000039,"XIAMEN UNIBEST IMP.& EXP CO.,LTD",,01LY1004 UV PROTECTION NYLON (UV 35 40+) // 01SJ231 KNITED LINING,85%POLYESTER 15%ELAST. 200GR // 100% POLYESTER 90 GR.,2.95,,,6.13,15.95,2.6,4.43,,,,,false,true,false,false,false,Borrador,true,PENDING_GRADING · SWIM_BIKINI_O_BANYADOR_PER_CONFIRMAR · MARCADORS_ERP_FILTRATS:10|12
L27SKG1703,PAPALLONA,LOSAN,SS27,KIDS GIRL,SWIMWEAR,NEW CONCEPT,Refresh,KID_GIRL,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swimsuit,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,LIGHT SALMON,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000039,"XIAMEN UNIBEST IMP.& EXP CO.,LTD",,01LY1004 UV PROTECTION NYLON (UV 35 40+) // 01SJ231 KNITED LINNING,85%POLYESTER 15%ELAST. 200GR // 100% POLYESTER 90 GR,3.1,,,6.9,17.95,2.6,4.65,,,,,false,true,false,false,false,Borrador,true,PENDING_GRADING · SWIM_BIKINI_O_BANYADOR_PER_CONFIRMAR · MARCADORS_ERP_FILTRATS:10|12
L27SKG1704,FRESON,LOSAN,SS27,KIDS GIRL,SWIMWEAR,FEEL,Refresh,KID_GIRL,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swimsuit,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,1,CORAL PINK,LIME,1,PACK 6 (02-07),12,SYLVIE MARQUES,,400000039,"XIAMEN UNIBEST IMP.& EXP CO.,LTD",,01LY1004 UV PROTECTION NYLON (UV 35 40+),85%POLYESTER 15%ELAST. 200GR.,4.95,,,8.83,22.95,2.6,7.43,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · SWIM_BIKINI_O_BANYADOR_PER_CONFIRMAR · MARCADORS_ERP_FILTRATS:10|12
L27SKG1705,MEDITERRANEO,LOSAN,SS27,KIDS GIRL,SWIMWEAR,MEDITERRANEAN,Refresh,KID_GIRL,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swimsuit,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,LAVENDER BLUE,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000039,"XIAMEN UNIBEST IMP.& EXP CO.,LTD",,01LY1004 UV PROTECTION NYLON (UV 35 40+) // 01SJ231 KNITED LINNING,85%POLYESTER 15%ELAST. 200GR. // 100% POLYESTER 90 GR,2.2,,,3.83,9.95,2.6,3.3,,,,,false,true,false,false,false,Borrador,true,PENDING_GRADING · SWIM_BIKINI_O_BANYADOR_PER_CONFIRMAR · MARCADORS_ERP_FILTRATS:10|12
L27SKG1706,SALVAJE,LOSAN,SS27,KIDS GIRL,SWIMWEAR,WILD,Refresh,KID_GIRL,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swimsuit,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,OASIS LIGHT BLUE,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000039,"XIAMEN UNIBEST IMP.& EXP CO.,LTD",,01LY1004 UV PROTECTION NYLON (UV 35 40+) // 01SJ231 KNITED LINING,85%POLYESTER 15%ELAST. 200GR. // 100% POLIESTER 90GR.,3.1,,,6.13,15.95,2.6,4.65,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING · SWIM_BIKINI_O_BANYADOR_PER_CONFIRMAR · MARCADORS_ERP_FILTRATS:10|12
L27SKG1707,ARIES,LOSAN,SS27,KIDS GIRL,SWIMWEAR,STAR GIRL,Refresh,KID_GIRL,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swimsuit,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,BLEACHED PINK,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000039,"XIAMEN UNIBEST IMP.& EXP CO.,LTD",,01LY1004 UV PROTECTION NYLON (UV 35 40+) // 01SJ231 KNITED LINING,85%POLYESTER 15%ELAST. 200GR. // 100% POLYESTER 90 GR,2.95,,,6.13,15.95,2.6,4.43,,,,,false,true,false,false,false,Borrador,true,PENDING_GRADING · SWIM_BIKINI_O_BANYADOR_PER_CONFIRMAR · MARCADORS_ERP_FILTRATS:10|12
L27SKG1708,JAGUAR,LOSAN,SS27,KIDS GIRL,SWIMWEAR,JUNGLE,Refresh,KID_GIRL,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swimsuit,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,,OFF WHITE,,1,PACK 6 (02-07),,SYLVIE MARQUES,,400000039,"XIAMEN UNIBEST IMP.& EXP CO.,LTD",,1LY1004 UV PROTECTION NYLON (UV 35 40+) // 01SJ231 KNITED LINING,85%POLYESTER 15%ELAST. 200GR. // 100% POLIESTER 90GR.,3.1,,,6.13,15.95,2.6,4.65,,,,,false,true,false,false,false,Borrador,true,PENDING_GRADING · SWIM_BIKINI_O_BANYADOR_PER_CONFIRMAR · MARCADORS_ERP_FILTRATS:10|12
L27SKG1709,ORILLA,LOSAN,SS27,KIDS GIRL,SWIMWEAR,SEASHELL,Refresh,KID_GIRL,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swimsuit,GIRL_LOS_01,2; 3; 4; 5; 6; 7; 8; 9/10; 11/12,COMPLET,2,,9,1,SALMON,LAVENDER BLUE,1,PACK 6 (02-07),12,SYLVIE MARQUES,,400000039,"XIAMEN UNIBEST IMP.& EXP CO.,LTD",,01LY1004 UV PROTECTION NYLON (UV 35 40+) // 01SJ231 KNITED LINING,85%POLYESTER 15%ELAST. 200GR. // 100% POLYESTER 90 GR,2,,,3.83,9.95,2.6,3,,,,,false,true,false,false,false,Borrador,true,PENDING_GRADING · SWIM_BIKINI_O_BANYADOR_PER_CONFIRMAR · MARCADORS_ERP_FILTRATS:10|12
